ID Transaksi,Tanggal Transaksi,Nama Barang,Kategori,Jumlah Terjual,Harga Satuan,Total Harga,Metode Pembayaran
TX-20240514-001,2024-05-14,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,3,4500,13500,QRIS
TX-20240504-005,2024-05-04,EzyDog Chest Plate Harness for Dogs,Aksesoris,5,250000,1250000,Tunai
TX-20240215-002,2024-02-15,Life Cat Pouch - Kitten Tuna,Makanan,3,50000,150000,Tunai
TX-20240802-006,2024-08-02,Life Cat Pouch - Kitten Salmon,Makanan,3,130000,390000,Transfer
TX-20240601-003,2024-06-01,Life Cat Pouch - Kitten Chicken,Makanan,5,4500,22500,QRIS
TX-20240624-001,2024-06-24,Rogz Utility Dog Leash - Medium,Aksesoris,4,50000,200000,QRIS
TX-20240513-008,2024-05-13,Life Cat Pouch - Kitten Chicken,Makanan,4,55000,220000,Tunai
TX-20240123-005,2024-01-23,Life Cat Pouch - Chicken Adult,Makanan,3,4500,13500,Tunai
TX-20240426-004,2024-04-26,Frontline Plus Flea & Tick Treatment,Obat Hewan,6,250000,1500000,Tunai
TX-20240903-001,2024-09-03,Kong Puppy Teething Stick,Mainan,3,55000,165000,Tunai
TX-20240730-002,2024-07-30,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,1,250000,250000,Transfer
TX-20240619-002,2024-06-19,Drontal Cat Dewormer,Obat Hewan,3,250000,750000,Transfer
TX-20241102-004,2024-11-02,Frontline Plus Flea & Tick Treatment,Obat Hewan,8,50000,400000,Tunai
TX-20240317-006,2024-03-17,Life Cat Pouch Dus,Makanan,6,12000,72000,Tunai
TX-20240802-007,2024-08-02,Life Cat Pouch - Kitten Tuna,Makanan,10,50000,500000,QRIS
TX-20240620-008,2024-06-20,Life Cat Can - Tuna,Makanan,7,4500,31500,QRIS
TX-20240622-007,2024-06-22,Life Cat Tofu - Mango,Makanan,1,4500,4500,Tunai
TX-20240525-003,2024-05-25,Life Cat Pouch - Kitten Salmon,Makanan,1,130000,130000,Tunai
TX-20240701-004,2024-07-01,Life Cat Pouch - Salmon Adult,Makanan,1,12000,12000,QRIS
TX-20240723-004,2024-07-23,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,5,250000,1250000,QRIS
TX-20240511-004,2024-05-11,Frontline Plus Flea & Tick Treatment,Obat Hewan,3,55000,165000,Tunai
TX-20240722-003,2024-07-22,Life Cat Pouch - Kitten Chicken,Makanan,10,12000,120000,Transfer
TX-20240801-005,2024-08-01,Seresto Flea and Tick Collar for Dogs,Obat Hewan,9,4500,40500,Tunai
TX-20240724-004,2024-07-24,Trixie Cat Scratching Post,Mainan,7,55000,385000,Tunai
TX-20240519-005,2024-05-19,Life Cat Tofu - Macha,Makanan,2,4500,9000,QRIS
TX-20240111-003,2024-01-11,Life Cat Pouch - Kitten Tuna,Makanan,4,250000,1000000,Tunai
TX-20241127-004,2024-11-27,Trixie Cat Laser Pointer,Mainan,9,50000,450000,Transfer
TX-20240221-004,2024-02-21,EzyDog Chest Plate Harness for Dogs,Aksesoris,2,12000,24000,Tunai
TX-20240127-004,2024-01-27,Life Cat Can - Chicken,Makanan,3,55000,165000,Transfer
TX-20240721-006,2024-07-21,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,7,50000,350000,Tunai
TX-20240505-004,2024-05-05,Life Cat Can - Kitten Salmon,Makanan,2,4500,9000,Transfer
TX-20240610-006,2024-06-10,Kong Classic Dog Chew Toy,Mainan,6,50000,300000,Transfer
TX-20240412-004,2024-04-12,Life Cat Tofu - Macha,Makanan,9,130000,1170000,Tunai
TX-20241026-003,2024-10-26,Life Cat Pouch Dus,Makanan,6,250000,1500000,Transfer
TX-20240223-005,2024-02-23,EzyDog Chest Plate Harness for Dogs,Aksesoris,5,130000,650000,Transfer
TX-20240516-005,2024-05-16,Life Cat Pouch - Salmon Adult,Makanan,2,55000,110000,Tunai
TX-20240111-004,2024-01-11,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,1,4500,4500,Tunai
TX-20240419-004,2024-04-19,Frontline Plus Flea & Tick Treatment,Obat Hewan,4,130000,520000,Transfer
TX-20240301-004,2024-03-01,Life Cat Pouch - Kitten Salmon,Makanan,9,12000,108000,Transfer
TX-20240223-006,2024-02-23,Life Cat Pouch - Kitten Chicken,Makanan,8,50000,400000,Transfer
TX-20240509-003,2024-05-09,Trixie Cat Tunnel,Mainan,5,250000,1250000,Transfer
TX-20240521-005,2024-05-21,Life Cat Tofu - Macha,Makanan,3,50000,150000,QRIS
TX-20240313-004,2024-03-13,Life Cat Can - Kitten Salmon,Makanan,9,4500,40500,Transfer
TX-20240122-007,2024-01-22,Life Cat Can - Kitten Salmon,Makanan,9,130000,1170000,QRIS
TX-20240104-005,2024-01-04,Trixie Cat Laser Pointer,Mainan,2,55000,110000,Tunai
TX-20240901-005,2024-09-01,Life Cat Tofu - Macha,Makanan,7,4500,31500,Transfer
TX-20240309-004,2024-03-09,Drontal Cat Dewormer,Obat Hewan,1,55000,55000,QRIS
TX-20240908-005,2024-09-08,Drontal Cat Dewormer,Obat Hewan,3,250000,750000,Tunai
TX-20240320-004,2024-03-20,Life Cat Can - Chicken,Makanan,3,4500,13500,QRIS
TX-20240504-006,2024-05-04,Kong Puppy Teething Stick,Mainan,5,55000,275000,QRIS
TX-20240528-003,2024-05-28,Drontal Cat Dewormer,Obat Hewan,3,250000,750000,Transfer
TX-20240414-003,2024-04-14,EzyDog Chest Plate Harness for Dogs,Aksesoris,8,4500,36000,QRIS
TX-20240416-003,2024-04-16,Life Cat Can - Kitten Tuna,Makanan,10,12000,120000,Tunai
TX-20240423-002,2024-04-23,Life Cat Can - Chicken,Makanan,6,12000,72000,Transfer
TX-20240602-007,2024-06-02,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,9,12000,108000,Transfer
TX-20240530-002,2024-05-30,Life Cat Tofu - Mango,Makanan,3,250000,750000,Transfer
TX-20241102-005,2024-11-02,Frontline Plus Flea & Tick Treatment,Obat Hewan,4,130000,520000,Transfer
TX-20241014-003,2024-10-14,Life Cat Pouch - Salmon Adult,Makanan,4,55000,220000,Transfer
TX-20240719-004,2024-07-19,Life Cat Pouch - Kitten Tuna,Makanan,1,130000,130000,Tunai
TX-20240120-007,2024-01-20,Kong Classic Dog Chew Toy,Mainan,6,50000,300000,Transfer
TX-20240405-003,2024-04-05,Life Cat Tofu - Mango,Makanan,10,4500,45000,QRIS
TX-20240610-007,2024-06-10,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,4,50000,200000,QRIS
TX-20240910-004,2024-09-10,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,4,4500,18000,QRIS
TX-20240815-003,2024-08-15,Nutri-Vet Multivitamin Chewable,Obat Hewan,8,12000,96000,QRIS
TX-20240503-004,2024-05-03,Life Cat Tofu - Mango,Makanan,5,130000,650000,Transfer
TX-20240709-004,2024-07-09,Life Cat Tofu - Macha,Makanan,1,250000,250000,QRIS
TX-20240522-007,2024-05-22,Drontal Cat Dewormer,Obat Hewan,2,130000,260000,Transfer
TX-20240409-004,2024-04-09,Life Cat Can - Tuna,Makanan,1,130000,130000,Tunai
TX-20240730-003,2024-07-30,Life Cat Pouch - Kitten Salmon,Makanan,5,50000,250000,Tunai
TX-20240205-006,2024-02-05,Life Cat Pouch - Salmon Adult,Makanan,8,4500,36000,QRIS
TX-20240526-006,2024-05-26,Kong Puppy Teething Stick,Mainan,3,4500,13500,Transfer
TX-20240402-006,2024-04-02,Kong Puppy Teething Stick,Mainan,2,50000,100000,Tunai
TX-20240605-003,2024-06-05,Kong Puppy Teething Stick,Mainan,5,12000,60000,Transfer
TX-20240425-008,2024-04-25,Life Cat Can - Chicken,Makanan,1,55000,55000,QRIS
TX-20240914-003,2024-09-14,Life Cat Pouch - Salmon Adult,Makanan,6,4500,27000,QRIS
TX-20240531-003,2024-05-31,Life Cat Tofu - Macha,Makanan,6,250000,1500000,Tunai
TX-20241125-005,2024-11-25,Trixie Cat Laser Pointer,Mainan,5,4500,22500,Tunai
TX-20240909-003,2024-09-09,Kong Classic Dog Chew Toy,Mainan,4,4500,18000,QRIS
TX-20240613-004,2024-06-13,Life Cat Can - Kitten Tuna,Makanan,8,4500,36000,Tunai
TX-20240808-004,2024-08-08,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,9,250000,2250000,Tunai
TX-20240406-008,2024-04-06,Life Cat Pouch - Kitten Salmon,Makanan,5,4500,22500,QRIS
TX-20240723-005,2024-07-23,Trixie Cat Laser Pointer,Mainan,3,50000,150000,Transfer
TX-20241117-005,2024-11-17,Trixie Cat Tunnel,Mainan,8,50000,400000,Tunai
TX-20240820-008,2024-08-20,Life Cat Pouch - Chicken Adult,Makanan,3,55000,165000,Transfer
TX-20240607-002,2024-06-07,Life Cat Pouch - Salmon Adult,Makanan,4,4500,18000,Transfer
TX-20240102-003,2024-01-02,Seresto Flea and Tick Collar for Dogs,Obat Hewan,2,4500,9000,Transfer
TX-20240508-007,2024-05-08,Life Cat Can - Kitten Tuna,Makanan,1,50000,50000,QRIS
TX-20241113-005,2024-11-13,Life Cat Pouch - Kitten Salmon,Makanan,5,130000,650000,Tunai
TX-20240831-005,2024-08-31,Nutri-Vet Multivitamin Chewable,Obat Hewan,6,50000,300000,Tunai
TX-20241020-004,2024-10-20,Rogz Utility Dog Leash - Medium,Aksesoris,5,50000,250000,Tunai
TX-20241118-006,2024-11-18,Kong Classic Dog Chew Toy,Mainan,6,250000,1500000,QRIS
TX-20240821-002,2024-08-21,Life Cat Tofu - Macha,Makanan,10,250000,2500000,QRIS
TX-20241015-004,2024-10-15,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,8,12000,96000,Transfer
TX-20240809-005,2024-08-09,Life Cat Pouch Dus,Makanan,4,50000,200000,Transfer
TX-20240727-003,2024-07-27,Kong Puppy Teething Stick,Mainan,9,250000,2250000,Tunai
TX-20240405-004,2024-04-05,Kong Puppy Teething Stick,Mainan,1,12000,12000,Tunai
TX-20240722-004,2024-07-22,Seresto Flea and Tick Collar for Dogs,Obat Hewan,6,55000,330000,Transfer
TX-20241106-004,2024-11-06,Drontal Cat Dewormer,Obat Hewan,8,250000,2000000,Transfer
TX-20240717-004,2024-07-17,Rogz Utility Dog Leash - Medium,Aksesoris,3,50000,150000,Tunai
TX-20240605-004,2024-06-05,Seresto Flea and Tick Collar for Dogs,Obat Hewan,6,250000,1500000,Transfer
TX-20240314-003,2024-03-14,EzyDog Chest Plate Harness for Dogs,Aksesoris,8,12000,96000,Transfer
TX-20240307-001,2024-03-07,Rogz Utility Dog Leash - Medium,Aksesoris,10,50000,500000,QRIS
TX-20240811-004,2024-08-11,Life Cat Can - Tuna,Makanan,4,55000,220000,Transfer
TX-20240403-006,2024-04-03,Life Cat Tofu - Macha,Makanan,5,250000,1250000,QRIS
TX-20240811-005,2024-08-11,Life Cat Pouch - Kitten Salmon,Makanan,1,4500,4500,QRIS
TX-20240714-004,2024-07-14,Life Cat Pouch - Kitten Salmon,Makanan,7,55000,385000,Transfer
TX-20240922-003,2024-09-22,Life Cat Pouch - Kitten Chicken,Makanan,1,55000,55000,QRIS
TX-20240707-005,2024-07-07,Nutri-Vet Multivitamin Chewable,Obat Hewan,9,12000,108000,Tunai
TX-20241123-005,2024-11-23,Trixie Cat Tunnel,Mainan,3,50000,150000,QRIS
TX-20240804-004,2024-08-04,Kong Classic Dog Chew Toy,Mainan,2,55000,110000,Tunai
TX-20240809-006,2024-08-09,Life Cat Can - Chicken,Makanan,10,12000,120000,Tunai
TX-20240105-004,2024-01-05,Life Cat Tofu - Mango,Makanan,8,130000,1040000,Transfer
TX-20240925-003,2024-09-25,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,5,130000,650000,Tunai
TX-20240408-005,2024-04-08,Frontline Plus Flea & Tick Treatment,Obat Hewan,6,50000,300000,Transfer
TX-20240716-003,2024-07-16,Life Cat Pouch - Kitten Chicken,Makanan,7,55000,385000,Transfer
TX-20241030-001,2024-10-30,Life Cat Tofu - Mango,Makanan,9,50000,450000,QRIS
TX-20240312-001,2024-03-12,Kong Puppy Teething Stick,Mainan,10,4500,45000,QRIS
TX-20241023-004,2024-10-23,Life Cat Can - Kitten Salmon,Makanan,7,55000,385000,QRIS
TX-20240221-005,2024-02-21,Drontal Cat Dewormer,Obat Hewan,8,130000,1040000,Transfer
TX-20240420-003,2024-04-20,Life Cat Pouch - Salmon Adult,Makanan,2,50000,100000,Transfer
TX-20240927-003,2024-09-27,Life Cat Tofu - Macha,Makanan,9,250000,2250000,QRIS
TX-20240718-004,2024-07-18,Kong Puppy Teething Stick,Mainan,4,50000,200000,Transfer
TX-20241016-005,2024-10-16,Life Cat Tofu - Mango,Makanan,1,55000,55000,Tunai
TX-20241014-004,2024-10-14,Life Cat Tofu - Macha,Makanan,10,55000,550000,Transfer
TX-20240702-003,2024-07-02,Life Cat Can - Tuna,Makanan,3,130000,390000,QRIS
TX-20240316-005,2024-03-16,Life Cat Pouch - Kitten Tuna,Makanan,7,50000,350000,Tunai
TX-20240814-008,2024-08-14,Kong Classic Dog Chew Toy,Mainan,2,250000,500000,QRIS
TX-20240219-003,2024-02-19,Life Cat Tofu - Macha,Makanan,3,130000,390000,Tunai
TX-20241107-002,2024-11-07,Drontal Cat Dewormer,Obat Hewan,8,130000,1040000,Tunai
TX-20241020-005,2024-10-20,Life Cat Pouch - Chicken Tuna Adult,Makanan,1,130000,130000,Transfer
TX-20240201-003,2024-02-01,Nutri-Vet Multivitamin Chewable,Obat Hewan,4,4500,18000,Transfer
TX-20240629-003,2024-06-29,Life Cat Tofu - Macha,Makanan,3,4500,13500,Tunai
TX-20240730-004,2024-07-30,Trixie Cat Tunnel,Mainan,6,130000,780000,Transfer
TX-20240211-004,2024-02-11,Trixie Cat Scratching Post,Mainan,5,50000,250000,Tunai
TX-20240411-003,2024-04-11,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,6,4500,27000,Tunai
TX-20240506-005,2024-05-06,Life Cat Pouch - Chicken Tuna Adult,Makanan,5,12000,60000,QRIS
TX-20241021-004,2024-10-21,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,7,50000,350000,Transfer
TX-20241025-002,2024-10-25,Kong Classic Dog Chew Toy,Mainan,4,50000,200000,Transfer
TX-20241126-005,2024-11-26,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,4,50000,200000,Transfer
TX-20240925-004,2024-09-25,Seresto Flea and Tick Collar for Dogs,Obat Hewan,10,250000,2500000,QRIS
TX-20240921-002,2024-09-21,Life Cat Pouch - Salmon Adult,Makanan,5,50000,250000,QRIS
TX-20240919-003,2024-09-19,Kong Puppy Teething Stick,Mainan,3,250000,750000,Transfer
TX-20240324-007,2024-03-24,Frontline Plus Flea & Tick Treatment,Obat Hewan,8,50000,400000,QRIS
TX-20241026-004,2024-10-26,Kong Puppy Teething Stick,Mainan,2,12000,24000,Tunai
TX-20240104-006,2024-01-04,Drontal Cat Dewormer,Obat Hewan,6,55000,330000,QRIS
TX-20240220-004,2024-02-20,Trixie Cat Scratching Post,Mainan,8,12000,96000,QRIS
TX-20240707-006,2024-07-07,Life Cat Pouch - Chicken Tuna Adult,Makanan,8,55000,440000,QRIS
TX-20240429-002,2024-04-29,Trixie Cat Tunnel,Mainan,10,12000,120000,Tunai
TX-20240703-008,2024-07-03,Drontal Cat Dewormer,Obat Hewan,3,55000,165000,Tunai
TX-20240807-004,2024-08-07,Life Cat Tofu - Mango,Makanan,10,130000,1300000,Transfer
TX-20240122-008,2024-01-22,Life Cat Pouch - Chicken Tuna Adult,Makanan,8,50000,400000,QRIS
TX-20240130-006,2024-01-30,Life Cat Pouch - Chicken Adult,Makanan,7,55000,385000,Transfer
TX-20240503-005,2024-05-03,Trixie Cat Tunnel,Mainan,5,130000,650000,QRIS
TX-20240424-003,2024-04-24,Life Cat Pouch Dus,Makanan,7,4500,31500,Transfer
TX-20240717-005,2024-07-17,Trixie Cat Laser Pointer,Mainan,6,50000,300000,Transfer
TX-20240923-007,2024-09-23,Life Cat Pouch - Kitten Salmon,Makanan,5,250000,1250000,Tunai
TX-20241009-002,2024-10-09,Life Cat Pouch - Chicken Tuna Adult,Makanan,4,55000,220000,Transfer
TX-20240710-004,2024-07-10,Life Cat Pouch - Kitten Chicken,Makanan,10,130000,1300000,Tunai
TX-20240405-005,2024-04-05,Life Cat Pouch - Kitten Chicken,Makanan,5,50000,250000,QRIS
TX-20241101-005,2024-11-01,Rogz Utility Dog Leash - Medium,Aksesoris,10,12000,120000,Transfer
TX-20241001-004,2024-10-01,Life Cat Can - Chicken,Makanan,4,250000,1000000,QRIS
TX-20241116-002,2024-11-16,Frontline Plus Flea & Tick Treatment,Obat Hewan,7,50000,350000,Tunai
TX-20240818-003,2024-08-18,Frontline Plus Flea & Tick Treatment,Obat Hewan,9,250000,2250000,Tunai
TX-20240521-006,2024-05-21,Kong Puppy Teething Stick,Mainan,4,12000,48000,Tunai
TX-20240505-005,2024-05-05,Trixie Cat Scratching Post,Mainan,1,12000,12000,Tunai
TX-20241107-003,2024-11-07,Trixie Cat Scratching Post,Mainan,3,12000,36000,Transfer
TX-20241103-004,2024-11-03,Life Cat Pouch - Kitten Salmon,Makanan,5,250000,1250000,QRIS
TX-20241111-004,2024-11-11,Life Cat Tofu - Mango,Makanan,8,50000,400000,Transfer
TX-20240425-009,2024-04-25,Life Cat Pouch - Kitten Chicken,Makanan,7,12000,84000,QRIS
TX-20241113-006,2024-11-13,Life Cat Can - Kitten Tuna,Makanan,5,4500,22500,QRIS
TX-20240515-004,2024-05-15,Nutri-Vet Multivitamin Chewable,Obat Hewan,10,130000,1300000,QRIS
TX-20241123-006,2024-11-23,Trixie Cat Laser Pointer,Mainan,5,50000,250000,Transfer
TX-20240102-004,2024-01-02,Frontline Plus Flea & Tick Treatment,Obat Hewan,7,4500,31500,Tunai
TX-20241028-003,2024-10-28,Life Cat Can - Kitten Tuna,Makanan,10,55000,550000,Transfer
TX-20241123-007,2024-11-23,Life Cat Pouch - Kitten Chicken,Makanan,7,250000,1750000,QRIS
TX-20240116-003,2024-01-16,Life Cat Pouch - Salmon Adult,Makanan,4,50000,200000,Transfer
TX-20240124-008,2024-01-24,EzyDog Chest Plate Harness for Dogs,Aksesoris,6,55000,330000,Transfer
TX-20240809-007,2024-08-09,Drontal Cat Dewormer,Obat Hewan,6,250000,1500000,Transfer
TX-20240309-005,2024-03-09,Life Cat Pouch - Chicken Adult,Makanan,9,4500,40500,Transfer
TX-20240304-005,2024-03-04,Life Cat Pouch - Chicken Tuna Adult,Makanan,3,4500,13500,Transfer
TX-20240605-005,2024-06-05,Kong Puppy Teething Stick,Mainan,10,130000,1300000,Transfer
TX-20240822-004,2024-08-22,Kong Classic Dog Chew Toy,Mainan,1,130000,130000,QRIS
TX-20240912-008,2024-09-12,Seresto Flea and Tick Collar for Dogs,Obat Hewan,6,55000,330000,QRIS
TX-20240120-008,2024-01-20,Life Cat Can - Tuna,Makanan,3,50000,150000,QRIS
TX-20240319-003,2024-03-19,Trixie Cat Scratching Post,Mainan,10,4500,45000,QRIS
TX-20240408-006,2024-04-08,Life Cat Can - Tuna,Makanan,3,50000,150000,Transfer
TX-20240312-002,2024-03-12,Life Cat Can - Kitten Tuna,Makanan,4,250000,1000000,QRIS
TX-20241201-003,2024-12-01,Trixie Cat Scratching Post,Mainan,1,12000,12000,Transfer
TX-20240613-005,2024-06-13,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,9,12000,108000,QRIS
TX-20240702-004,2024-07-02,Life Cat Pouch - Chicken Tuna Adult,Makanan,10,4500,45000,QRIS
TX-20240823-005,2024-08-23,Drontal Cat Dewormer,Obat Hewan,5,55000,275000,Transfer
TX-20240603-004,2024-06-03,Life Cat Tofu - Macha,Makanan,7,130000,910000,Transfer
TX-20240702-005,2024-07-02,Drontal Cat Dewormer,Obat Hewan,2,55000,110000,QRIS
TX-20240416-004,2024-04-16,Life Cat Pouch - Kitten Salmon,Makanan,1,55000,55000,Transfer
TX-20240102-005,2024-01-02,Life Cat Tofu - Macha,Makanan,3,4500,13500,QRIS
TX-20240611-008,2024-06-11,Trixie Cat Scratching Post,Mainan,8,12000,96000,Tunai
TX-20240607-003,2024-06-07,Kong Classic Dog Chew Toy,Mainan,6,4500,27000,Tunai
TX-20240106-004,2024-01-06,Life Cat Can - Chicken,Makanan,4,12000,48000,Tunai
TX-20240611-009,2024-06-11,Life Cat Tofu - Macha,Makanan,1,4500,4500,Transfer
TX-20240613-006,2024-06-13,Drontal Cat Dewormer,Obat Hewan,1,12000,12000,Tunai
TX-20240921-003,2024-09-21,Life Cat Pouch - Kitten Tuna,Makanan,3,50000,150000,Tunai
TX-20240928-005,2024-09-28,Life Cat Can - Chicken,Makanan,6,4500,27000,Transfer
TX-20240208-003,2024-02-08,Nutri-Vet Multivitamin Chewable,Obat Hewan,10,12000,120000,Transfer
TX-20240515-005,2024-05-15,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,8,250000,2000000,Transfer
TX-20240128-006,2024-01-28,Life Cat Pouch - Kitten Chicken,Makanan,6,12000,72000,QRIS
TX-20240405-006,2024-04-05,Life Cat Pouch - Salmon Adult,Makanan,10,4500,45000,QRIS
TX-20240116-004,2024-01-16,Life Cat Pouch - Kitten Salmon,Makanan,3,50000,150000,Transfer
TX-20240124-009,2024-01-24,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,3,4500,13500,Tunai
TX-20240807-005,2024-08-07,Life Cat Pouch - Kitten Tuna,Makanan,1,50000,50000,Tunai
TX-20240325-007,2024-03-25,Life Cat Pouch Dus,Makanan,9,4500,40500,Transfer
TX-20241120-002,2024-11-20,Life Cat Pouch - Kitten Tuna,Makanan,6,50000,300000,Tunai
TX-20240226-005,2024-02-26,Trixie Cat Scratching Post,Mainan,10,55000,550000,Tunai
TX-20241130-004,2024-11-30,Life Cat Pouch Dus,Makanan,7,55000,385000,Transfer
TX-20241013-004,2024-10-13,Life Cat Pouch - Chicken Adult,Makanan,5,130000,650000,Transfer
TX-20240111-005,2024-01-11,Life Cat Pouch - Kitten Chicken,Makanan,1,250000,250000,Transfer
TX-20240821-003,2024-08-21,Life Cat Can - Chicken,Makanan,3,4500,13500,Tunai
TX-20241025-003,2024-10-25,Life Cat Can - Tuna,Makanan,3,50000,150000,Transfer
TX-20240528-004,2024-05-28,Life Cat Pouch - Kitten Salmon,Makanan,5,50000,250000,Tunai
TX-20240517-002,2024-05-17,EzyDog Chest Plate Harness for Dogs,Aksesoris,2,55000,110000,Tunai
TX-20240510-007,2024-05-10,Life Cat Pouch - Salmon Adult,Makanan,2,250000,500000,QRIS
TX-20240911-003,2024-09-11,Life Cat Pouch - Kitten Chicken,Makanan,9,4500,40500,Tunai
TX-20240403-007,2024-04-03,Trixie Cat Tunnel,Mainan,1,55000,55000,Tunai
TX-20240805-006,2024-08-05,Kong Puppy Teething Stick,Mainan,1,4500,4500,Transfer
TX-20240925-005,2024-09-25,Life Cat Pouch - Salmon Adult,Makanan,9,4500,40500,Tunai
TX-20240711-004,2024-07-11,Drontal Cat Dewormer,Obat Hewan,10,55000,550000,Tunai
TX-20240914-004,2024-09-14,Life Cat Pouch - Kitten Tuna,Makanan,8,250000,2000000,QRIS
TX-20240824-002,2024-08-24,Drontal Cat Dewormer,Obat Hewan,4,50000,200000,Transfer
TX-20240114-005,2024-01-14,Life Cat Tofu - Mango,Makanan,7,250000,1750000,Tunai
TX-20241030-002,2024-10-30,Life Cat Pouch Dus,Makanan,4,55000,220000,Tunai
TX-20240820-009,2024-08-20,Frontline Plus Flea & Tick Treatment,Obat Hewan,6,55000,330000,QRIS
TX-20240712-002,2024-07-12,Life Cat Can - Chicken,Makanan,7,130000,910000,QRIS
TX-20240316-006,2024-03-16,Life Cat Pouch - Kitten Chicken,Makanan,5,250000,1250000,Transfer
TX-20240516-006,2024-05-16,Trixie Cat Scratching Post,Mainan,3,130000,390000,Tunai
TX-20240131-005,2024-01-31,Life Cat Tofu - Mango,Makanan,9,130000,1170000,QRIS
TX-20240524-006,2024-05-24,Life Cat Pouch - Chicken Adult,Makanan,5,12000,60000,Transfer
TX-20241005-007,2024-10-05,Rogz Utility Dog Leash - Medium,Aksesoris,7,55000,385000,QRIS
TX-20240715-003,2024-07-15,Trixie Cat Tunnel,Mainan,9,130000,1170000,Transfer
TX-20240801-006,2024-08-01,Life Cat Pouch - Kitten Chicken,Makanan,10,50000,500000,QRIS
TX-20240808-005,2024-08-08,Kong Classic Dog Chew Toy,Mainan,6,55000,330000,QRIS
TX-20240221-006,2024-02-21,Kong Classic Dog Chew Toy,Mainan,2,4500,9000,Tunai
TX-20240313-005,2024-03-13,Seresto Flea and Tick Collar for Dogs,Obat Hewan,5,55000,275000,Tunai
TX-20240504-007,2024-05-04,Life Cat Tofu - Mango,Makanan,9,55000,495000,QRIS
TX-20241019-004,2024-10-19,Life Cat Pouch - Kitten Chicken,Makanan,10,55000,550000,Tunai
TX-20240819-005,2024-08-19,Kong Puppy Teething Stick,Mainan,3,130000,390000,QRIS
TX-20240205-007,2024-02-05,Trixie Cat Laser Pointer,Mainan,1,4500,4500,Transfer
TX-20240506-006,2024-05-06,Life Cat Pouch - Kitten Salmon,Makanan,6,50000,300000,QRIS
TX-20240517-003,2024-05-17,Life Cat Tofu - Macha,Makanan,1,50000,50000,Transfer
TX-20240816-008,2024-08-16,Life Cat Tofu - Macha,Makanan,10,4500,45000,Tunai
TX-20240929-004,2024-09-29,Life Cat Tofu - Mango,Makanan,8,12000,96000,Transfer
TX-20240322-002,2024-03-22,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,9,50000,450000,Transfer
TX-20240409-005,2024-04-09,Seresto Flea and Tick Collar for Dogs,Obat Hewan,4,12000,48000,Transfer
TX-20240815-004,2024-08-15,Life Cat Can - Kitten Salmon,Makanan,4,12000,48000,QRIS
TX-20241125-006,2024-11-25,Life Cat Pouch - Salmon Adult,Makanan,4,130000,520000,Transfer
TX-20240105-005,2024-01-05,Trixie Cat Tunnel,Mainan,1,12000,12000,Transfer
TX-20241107-004,2024-11-07,Life Cat Tofu - Macha,Makanan,9,4500,40500,Transfer
TX-20240108-003,2024-01-08,Rogz Utility Dog Leash - Medium,Aksesoris,1,12000,12000,Tunai
TX-20241126-006,2024-11-26,Life Cat Pouch - Kitten Salmon,Makanan,1,12000,12000,Transfer
TX-20241002-006,2024-10-02,Kong Puppy Teething Stick,Mainan,1,55000,55000,QRIS
TX-20241112-006,2024-11-12,Drontal Cat Dewormer,Obat Hewan,9,250000,2250000,Tunai
TX-20240913-004,2024-09-13,Trixie Cat Scratching Post,Mainan,5,50000,250000,QRIS
TX-20240815-005,2024-08-15,Life Cat Pouch - Kitten Tuna,Makanan,6,250000,1500000,Tunai
TX-20240627-003,2024-06-27,Kong Puppy Teething Stick,Mainan,8,250000,2000000,Transfer
TX-20240721-007,2024-07-21,Life Cat Tofu - Macha,Makanan,1,55000,55000,Tunai
TX-20240218-005,2024-02-18,Life Cat Pouch - Chicken Tuna Adult,Makanan,3,4500,13500,Transfer
TX-20240802-008,2024-08-02,Life Cat Can - Tuna,Makanan,4,55000,220000,QRIS
TX-20240601-004,2024-06-01,Kong Classic Dog Chew Toy,Mainan,6,12000,72000,Tunai
TX-20240311-006,2024-03-11,Life Cat Tofu - Mango,Makanan,10,130000,1300000,Transfer
TX-20240104-007,2024-01-04,Seresto Flea and Tick Collar for Dogs,Obat Hewan,7,12000,84000,Transfer
TX-20240105-006,2024-01-05,Trixie Cat Laser Pointer,Mainan,5,55000,275000,Transfer
