id_transaksi,tanggal_transaksi,jumlah_terjual,produk1,kategori1,harga1,produk2,kategori2,harga2,produk3,kategori3,harga3,produk4,kategori4,harga4,total_harga,metode_pembayaran
tODd3hqQ,2024-12-15,2,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,,,,,,,60286,Debit Card
7KTeKfx4,2024-06-25,4,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,,,,13370,Debit Card
Ty9x2l19,2024-03-04,5,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,,,,41524,Cash
oNTPmRM3,2024-12-27,2,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Mainan Anjing Kong,Mainan Anjing,20000.0,,,,28888,qris
5R7z3bYM,2024-07-06,3,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,41435,Cash
OSFZE8ya,2024-08-16,4,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,,,,,,,47024,Debit Card
LOJjPTnk,2024-04-25,4,Makanan Kucing Whiskas,Makanan Kucing,45000,Makanan Anjing Purina,Makanan Anjing,50000,,,,,,,95000,Debit Card
j4iTpbuF,2024-11-11,1,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,,,,,,,19435,Debit Card
aVELCl5h,2024-12-05,2,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,Life Cat Tofu - Macha,Makanan Kucing,55833.0,75703,Cash
3V9D08FE,2024-05-23,1,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Tofu - Mango,Makanan Kucing,55833,,,,,,,100833,Debit Card
3o242uN6,2024-10-20,1,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Tofu - Mango,Makanan Kucing,55833,Mainan Anjing Kong,Mainan Anjing,20000.0,Life Cat Can - Tuna,Makanan Kucing,11000.0,91268,Debit Card
9auaQEVC,2024-04-13,1,Makanan Ikan Gupi,Makanan Ikan,35000,Makanan Anjing Purina,Makanan Anjing,50000,,,,,,,85000,qris
ZZK3e1Oa,2024-01-09,4,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,41435,Debit Card
yKW1kmID,2024-12-07,3,Life Cat Pouch Dus,Makanan Kucing,108000,Mainan Anjing Kong,Mainan Anjing,20000,,,,,,,128000,qris
V56Gx31w,2024-09-27,5,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch Dus,Makanan Kucing,108000.0,Makanan Kucing Whiskas,Makanan Kucing,45000.0,207453,Debit Card
PxSVJPpP,2024-08-25,4,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Hiasan Aquarium,Aksesoris Ikan,15000,Makanan Kucing Whiskas,Makanan Kucing,45000.0,Makanan Anjing Purina,Makanan Anjing,50000.0,122000,Cash
Q2iFzoRp,2024-08-01,3,Mainan Anjing Kong,Mainan Anjing,20000,Hiasan Aquarium,Aksesoris Ikan,15000,Makanan Kucing Whiskas,Makanan Kucing,45000.0,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,84435,Debit Card
SUVmTLde,2024-05-13,2,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,,,,,,,67833,Debit Card
HM3JxObA,2024-05-17,2,Life Cat Tofu - Mango,Makanan Kucing,55833,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,,,,75268,qris
5MX7Opa4,2024-06-22,1,Mainan Anjing Kong,Mainan Anjing,20000,Makanan Ikan Gupi,Makanan Ikan,35000,Makanan Anjing Purina,Makanan Anjing,50000.0,,,,105000,Cash
qDczCnbq,2024-10-28,3,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Tofu - Mango,Makanan Kucing,55833,,,,,,,100833,Cash
f60WCGLG,2024-02-13,1,Mainan Anjing Kong,Mainan Anjing,20000,Mainan Kucing ScratchPad,Mainan Kucing,25000,Makanan Kucing Whiskas,Makanan Kucing,45000.0,Life Cat Can - Tuna,Makanan Kucing,11000.0,101000,Debit Card
TgEjQARa,2024-12-29,1,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,19870,qris
qNttsY31,2024-07-30,4,Life Cat Tofu - Mango,Makanan Kucing,55833,Hiasan Aquarium,Aksesoris Ikan,15000,Makanan Ikan Gupi,Makanan Ikan,35000.0,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,117857,Cash
Cwyh8F3U,2024-10-12,2,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Tofu - Macha,Makanan Kucing,55833.0,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,76768,Cash
b3OQHTN3,2024-12-24,2,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,,,,,,,8870,Cash
bE4sKi3K,2024-04-20,1,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Can - Tuna,Makanan Kucing,11000,Makanan Anjing Purina,Makanan Anjing,50000.0,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,85024,Debit Card
sxnddJyv,2024-03-01,5,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Tofu - Macha,Makanan Kucing,55833,,,,,,,60268,qris
I1EgrCLz,2024-06-23,1,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,,,,,,,112435,qris
tSNxTu9k,2024-09-16,3,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,,,,,,,57000,Cash
KVJXpRjS,2024-10-29,3,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,Life Cat Tofu - Mango,Makanan Kucing,55833.0,76727,Debit Card
e9oW1Xx3,2024-03-28,1,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,,,,,,,16453,Debit Card
BGv6Wssv,2024-03-18,1,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,45953,Debit Card
6j4Sdivb,2024-09-29,2,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,20935,Debit Card
YsBjtQL0,2024-04-23,1,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Tuna,Makanan Kucing,11000,,,,,,,26000,qris
xhLQhMxo,2024-04-30,3,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Tofu - Macha,Makanan Kucing,55833.0,,,,82833,qris
9eB49UeX,2024-12-24,3,Makanan Ikan Gupi,Makanan Ikan,35000,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,Life Cat Can - Tuna,Makanan Kucing,11000.0,103024,qris
LoYtIsCW,2024-11-06,4,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Tofu - Macha,Makanan Kucing,55833.0,,,,72333,Cash
ikPZOtWM,2024-01-17,3,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,,,,,,,19435,Cash
g7QQGfGb,2024-06-06,3,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Makanan Anjing Purina,Makanan Anjing,50000.0,Life Cat Pouch Dus,Makanan Kucing,108000.0,174453,qris
JJstPZ0H,2024-04-07,5,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Pouch Dus,Makanan Kucing,108000.0,Makanan Ikan Gupi,Makanan Ikan,35000.0,167000,Debit Card
X2UCsdhg,2024-08-05,1,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,,,,,,,8953,Debit Card
JjaRo7qU,2024-06-19,5,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Tofu - Mango,Makanan Kucing,55833,Hiasan Aquarium,Aksesoris Ikan,15000.0,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,131119,Cash
a137WZIF,2024-06-03,5,Life Cat Pouch Dus,Makanan Kucing,108000,Mainan Kucing ScratchPad,Mainan Kucing,25000,Hiasan Aquarium,Aksesoris Ikan,15000.0,,,,148000,Cash
KwCQGoPM,2024-11-13,3,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,43870,Cash
II0hkDiH,2024-01-02,5,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Makanan Ikan Gupi,Makanan Ikan,35000,Hiasan Aquarium,Aksesoris Ikan,15000.0,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,58888,qris
WTIKTui0,2024-11-14,2,Hiasan Aquarium,Aksesoris Ikan,15000,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,,,,47000,Debit Card
tXSjaekb,2024-02-24,1,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Hiasan Aquarium,Aksesoris Ikan,15000.0,,,,31453,qris
RiLPqZFA,2024-07-15,2,Life Cat Tofu - Macha,Makanan Kucing,55833,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,105268,Debit Card
drHyM2hz,2024-08-26,1,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,Life Cat Can - Tuna,Makanan Kucing,11000.0,24370,Debit Card
nT3eDket,2024-11-08,2,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Tofu - Mango,Makanan Kucing,55833.0,Hiasan Aquarium,Aksesoris Ikan,15000.0,190857,qris
zPqLbpc5,2024-02-13,4,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Mainan Anjing Kong,Mainan Anjing,20000.0,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,92286,qris
2XawOrut,2024-06-01,4,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Hiasan Aquarium,Aksesoris Ikan,15000,,,,,,,27000,qris
YA7EIzPx,2024-03-15,3,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,Life Cat Tofu - Macha,Makanan Kucing,55833.0,114703,Cash
8RuB8NdF,2024-02-16,4,Hiasan Aquarium,Aksesoris Ikan,15000,Makanan Ikan Gupi,Makanan Ikan,35000,,,,,,,50000,qris
X2wWaqZl,2024-12-08,4,Mainan Kucing ScratchPad,Mainan Kucing,25000,Makanan Kucing Whiskas,Makanan Kucing,45000,,,,,,,70000,qris
IrpLFr4m,2024-04-26,5,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,,,,,,,16524,qris
RPPhmn2p,2024-11-17,5,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Mainan Anjing Kong,Mainan Anjing,20000.0,Life Cat Can - Tuna,Makanan Kucing,11000.0,93000,Cash
Nj47SmA7,2024-06-30,4,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,,,,,,,24024,Cash
r4MXcAow,2024-06-13,4,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Pouch Dus,Makanan Kucing,108000.0,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,136459,Cash
rdIzRlUC,2024-02-10,4,Makanan Anjing Purina,Makanan Anjing,50000,Mainan Kucing ScratchPad,Mainan Kucing,25000,Makanan Kucing Whiskas,Makanan Kucing,45000.0,,,,120000,Debit Card
Byee2RJ2,2024-09-02,4,Makanan Ikan Gupi,Makanan Ikan,35000,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,89435,Debit Card
K3khF7kL,2024-07-22,4,Makanan Kucing Whiskas,Makanan Kucing,45000,Mainan Kucing ScratchPad,Mainan Kucing,25000,,,,,,,70000,Cash
FNXp8OM6,2024-05-17,3,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,,,,36459,qris
n3BOPdJz,2024-06-26,2,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Can - Tuna,Makanan Kucing,11000.0,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,127870,qris
5LkzS8wz,2024-06-22,5,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Tofu - Mango,Makanan Kucing,55833.0,Hiasan Aquarium,Aksesoris Ikan,15000.0,79703,Cash
95a9ZPFE,2024-10-15,4,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,,,,71333,Cash
JwTqL8eM,2024-03-22,3,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,,,,31459,Debit Card
2QnAvyRW,2024-09-23,3,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,,,,,,,60268,Cash
keF81MMV,2024-10-01,3,Makanan Anjing Purina,Makanan Anjing,50000,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,,,,87000,Cash
hXQhry6l,2024-07-08,2,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,132000,qris
Rzo3yu5i,2024-01-15,4,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Tofu - Mango,Makanan Kucing,55833.0,,,,72268,Debit Card
hdU2EMp6,2024-05-22,4,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Makanan Anjing Purina,Makanan Anjing,50000,Makanan Ikan Gupi,Makanan Ikan,35000.0,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,101435,Cash
jzkU7XV2,2024-11-03,3,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch Dus,Makanan Kucing,108000.0,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,141888,Cash
POEiISTr,2024-03-29,4,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,,,,,,,8935,qris
Ey4P4mRV,2024-12-19,3,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Tofu - Macha,Makanan Kucing,55833,,,,,,,105833,Debit Card
1XhnFfJZ,2024-01-20,5,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Tofu - Macha,Makanan Kucing,55833,,,,,,,80833,qris
WDKPvOue,2024-09-21,1,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Tofu - Macha,Makanan Kucing,55833.0,,,,117833,Debit Card
7I4xAekD,2024-06-09,4,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Tofu - Mango,Makanan Kucing,55833.0,Life Cat Pouch Dus,Makanan Kucing,108000.0,269666,qris
2I5kmCPz,2024-12-06,4,Life Cat Tofu - Macha,Makanan Kucing,55833,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Tofu - Mango,Makanan Kucing,55833.0,,,,126666,qris
kTUZ8dH0,2024-08-24,4,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,,,,,,,24435,qris
3tgztAdT,2024-10-01,4,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Tofu - Mango,Makanan Kucing,55833,,,,,,,90833,Debit Card
6xl5RZca,2024-08-30,4,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Can - Tuna,Makanan Kucing,11000.0,,,,174833,Debit Card
TVjCjiia,2024-07-27,1,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,,,,105286,qris
KxxtkjGn,2024-01-27,1,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Can - Tuna,Makanan Kucing,11000.0,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,85024,qris
6jIPanHh,2024-06-15,3,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,43500,qris
3osRbGgZ,2024-12-09,4,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,,,,39024,Debit Card
y44rjJZS,2024-01-31,1,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Mainan Kucing ScratchPad,Mainan Kucing,25000,,,,,,,29500,Debit Card
zyl4UTuJ,2024-01-08,4,Life Cat Tofu - Macha,Makanan Kucing,55833,Makanan Anjing Purina,Makanan Anjing,50000,Mainan Anjing Kong,Mainan Anjing,20000.0,,,,125833,Cash
dG4csnOH,2024-01-27,2,Hiasan Aquarium,Aksesoris Ikan,15000,Makanan Kucing Whiskas,Makanan Kucing,45000,,,,,,,60000,Cash
v2iXWlsH,2024-12-26,1,Mainan Anjing Kong,Mainan Anjing,20000,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,Life Cat Tofu - Mango,Makanan Kucing,55833.0,105268,qris
qeba03Mf,2024-06-19,5,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,Makanan Kucing Whiskas,Makanan Kucing,45000.0,86435,Cash
XkXo2PdF,2024-05-06,1,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,59000,qris
McxmYL22,2024-06-03,5,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,116888,Debit Card
Nl6IUXag,2024-02-17,5,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,Life Cat Can - Tuna,Makanan Kucing,11000.0,127870,Cash
p4HpHcyT,2024-08-27,5,Makanan Ikan Gupi,Makanan Ikan,35000,Mainan Kucing ScratchPad,Mainan Kucing,25000,,,,,,,60000,Debit Card
ncN0EzJK,2024-04-08,5,Life Cat Pouch Dus,Makanan Kucing,108000,Hiasan Aquarium,Aksesoris Ikan,15000,,,,,,,123000,Debit Card
mJUP49BK,2024-07-10,4,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch Dus,Makanan Kucing,108000,,,,,,,120000,Cash
KGISWzsS,2024-12-13,1,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch Dus,Makanan Kucing,108000,,,,,,,112500,Cash
EY82YU5p,2024-05-22,1,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Makanan Kucing Whiskas,Makanan Kucing,45000.0,,,,61477,Debit Card
ylFHr6DP,2024-09-16,5,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch Dus,Makanan Kucing,108000,Makanan Ikan Gupi,Makanan Ikan,35000.0,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,151888,Debit Card
k9ry47vc,2024-06-01,3,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Makanan Kucing Whiskas,Makanan Kucing,45000.0,Mainan Anjing Kong,Mainan Anjing,20000.0,125286,Cash
QrGgmvBv,2024-09-06,3,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,,,,,,,16524,qris
Ic5XxjBG,2024-02-07,1,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,,,,,,,47000,Debit Card
S9qMgxra,2024-02-26,1,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Tofu - Macha,Makanan Kucing,55833,,,,,,,105833,Cash
dllMSzbY,2024-12-13,1,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,,,,28524,Debit Card
OM4OOh5L,2024-07-05,2,Makanan Kucing Whiskas,Makanan Kucing,45000,Mainan Kucing ScratchPad,Mainan Kucing,25000,,,,,,,70000,qris
O9DGyKCC,2024-02-28,5,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Can - Tuna,Makanan Kucing,11000,Makanan Anjing Purina,Makanan Anjing,50000.0,,,,73000,qris
C30PdiNT,2024-03-21,4,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,,,,44435,qris
C42lYDCr,2024-03-27,3,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Can - Tuna,Makanan Kucing,11000.0,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,121268,Debit Card
kBquPDC5,2024-11-25,3,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Makanan Anjing Purina,Makanan Anjing,50000.0,,,,65435,Cash
8qjsmOHI,2024-06-07,3,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,,,,,,,29435,Cash
IPbS3rpR,2024-06-08,3,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,,,,,,,67833,qris
CHjJdeEX,2024-08-13,2,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,20870,Cash
6TyUWgUh,2024-05-16,3,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch Dus,Makanan Kucing,108000,Hiasan Aquarium,Aksesoris Ikan,15000.0,Life Cat Tofu - Mango,Makanan Kucing,55833.0,183268,qris
QeuIldfg,2024-07-17,3,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Tofu - Macha,Makanan Kucing,55833,,,,,,,60333,qris
AguulxYc,2024-02-18,2,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Hiasan Aquarium,Aksesoris Ikan,15000.0,,,,23870,Debit Card
wF93LLpo,2024-04-11,5,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Pouch Dus,Makanan Kucing,108000.0,,,,132435,qris
vbGOZBBM,2024-10-03,5,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Tofu - Mango,Makanan Kucing,55833.0,Makanan Kucing Whiskas,Makanan Kucing,45000.0,155333,qris
7iuh5Nsl,2024-04-23,4,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,Life Cat Pouch Dus,Makanan Kucing,108000.0,172768,qris
wWwLLWxZ,2024-10-09,3,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,,,,53935,Cash
ItspCF76,2024-07-29,1,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,,,,53888,qris
yzSBJj9u,2024-03-31,2,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,Mainan Anjing Kong,Mainan Anjing,20000.0,152024,Debit Card
7oXApl3d,2024-02-12,2,Life Cat Tofu - Mango,Makanan Kucing,55833,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,85268,Cash
