id_transaksi,tanggal_transaksi,jumlah_terjual,produk1,kategori1,harga1,produk2,kategori2,harga2,produk3,kategori3,harga3,produk4,kategori4,harga4,total_harga,metode_pembayaran
OoWh592C,2024-03-14,5,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Tofu - Macha,Makanan Kucing,55833.0,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,138690,Credit Card
1XQyexuv,2024-04-22,5,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,32888,Cash
iOBiTTir,2024-01-21,2,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,Makanan Kucing Whiskas,Makanan Kucing,45000.0,109768,Debit Card
9iu8tbmC,2024-05-09,2,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Tofu - Macha,Makanan Kucing,55833.0,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,128166,Cash
YWi01tSU,2024-05-20,3,Life Cat Can - Tuna,Makanan Kucing,11000,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch Dus,Makanan Kucing,108000.0,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,158435,Credit Card
grXwydOi,2024-05-25,1,Life Cat Tofu - Macha,Makanan Kucing,55833,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,82833,Credit Card
WZL9Ip0K,2024-09-07,1,Mainan Anjing Kong,Mainan Anjing,20000,Makanan Anjing Purina,Makanan Anjing,50000,Hiasan Aquarium,Aksesoris Ikan,15000.0,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,97000,Debit Card
PDUon1A7,2024-09-05,2,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Tofu - Mango,Makanan Kucing,55833.0,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,75786,Cash
KX7JjMq4,2024-11-04,2,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,23870,Cash
8ROFacGN,2024-02-13,5,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,20894,Debit Card
x3s7ucOE,2024-05-11,2,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch Dus,Makanan Kucing,108000.0,Life Cat Tofu - Macha,Makanan Kucing,55833.0,180357,Credit Card
nZ86yUwm,2024-09-09,2,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Tofu - Macha,Makanan Kucing,55833.0,,,,168268,Credit Card
tafilB4Q,2024-03-27,2,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Tofu - Mango,Makanan Kucing,55833,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,Makanan Anjing Purina,Makanan Anjing,50000.0,135333,Cash
Vok868MR,2024-07-11,4,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Can - Tuna,Makanan Kucing,11000,,,,,,,15453,Credit Card
rA0zem9Z,2024-05-27,4,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,,,,,,,60268,Credit Card
H61DbGB2,2024-01-24,1,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,,,,28459,Debit Card
FagJ3DiL,2024-09-16,3,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,20888,Cash
390hby7j,2024-01-20,4,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,69024,Cash
cXXBYtYo,2024-09-26,5,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Tofu - Macha,Makanan Kucing,55833.0,,,,95333,Debit Card
QGBn3kKZ,2024-12-30,1,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,128912,Cash
zft3Edtu,2024-04-27,1,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,,,,,,,39435,Credit Card
IxsBi2Cg,2024-10-30,4,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,,,,,,,112453,Cash
qg482Jwp,2024-03-20,4,Life Cat Tofu - Macha,Makanan Kucing,55833,Makanan Anjing Purina,Makanan Anjing,50000,,,,,,,105833,Cash
1xBwhpyH,2024-07-17,1,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,,,,33935,Debit Card
iyeCgsIj,2024-08-30,1,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,Makanan Kucing Whiskas,Makanan Kucing,45000.0,117286,Cash
u83REO6P,2024-11-07,3,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Tofu - Mango,Makanan Kucing,55833.0,,,,105268,Debit Card
ZlidOfWg,2024-10-26,2,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch Dus,Makanan Kucing,108000.0,Makanan Kucing Whiskas,Makanan Kucing,45000.0,213268,Credit Card
PMlXRYqh,2024-02-03,3,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,,,,,,,19500,Cash
gzjQ5th0,2024-12-02,3,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,95268,Credit Card
Ft7DLxeC,2024-09-24,5,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Tofu - Mango,Makanan Kucing,55833,Hiasan Aquarium,Aksesoris Ikan,15000.0,,,,90833,Cash
pX2XF8XF,2024-11-10,2,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Makanan Kucing Whiskas,Makanan Kucing,45000.0,,,,53953,Debit Card
fuloaiWR,2024-06-17,5,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,Makanan Anjing Purina,Makanan Anjing,50000.0,86453,Cash
xS5KRWvF,2024-06-12,3,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Makanan Ikan Gupi,Makanan Ikan,35000,Makanan Kucing Whiskas,Makanan Kucing,45000.0,,,,92000,Debit Card
dmehze4t,2024-07-15,5,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,,,,,,,39435,Debit Card
m9fkFgsz,2024-07-06,1,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Makanan Kucing Whiskas,Makanan Kucing,45000,,,,,,,49500,Debit Card
bT9cLH0U,2024-03-25,2,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,91435,Credit Card
0quqBjTM,2024-09-06,1,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,,,,,,,54500,Cash
5OTJL7Xa,2024-03-23,5,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,Life Cat Tofu - Macha,Makanan Kucing,55833.0,117268,Credit Card
QaMY0859,2024-09-20,5,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,61435,Cash
uhMkaTs6,2024-10-25,1,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Hiasan Aquarium,Aksesoris Ikan,15000,,,,,,,27000,Credit Card
TI2FiphF,2024-12-21,1,Life Cat Tofu - Macha,Makanan Kucing,55833,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,114768,Cash
83e2Ak63,2024-12-09,5,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Can - Tuna,Makanan Kucing,11000.0,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,54888,Debit Card
l5cnkf4K,2024-10-18,1,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Tofu - Mango,Makanan Kucing,55833.0,,,,105268,Credit Card
t2wdWHvT,2024-09-03,2,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,,,,,,,27024,Cash
Odg8kMxM,2024-10-06,3,Life Cat Tofu - Macha,Makanan Kucing,55833,Makanan Anjing Purina,Makanan Anjing,50000,Makanan Ikan Gupi,Makanan Ikan,35000.0,,,,140833,Debit Card
4paMo9Jj,2024-09-08,3,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Tofu - Macha,Makanan Kucing,55833,Makanan Anjing Purina,Makanan Anjing,50000.0,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,122333,Credit Card
dkV6hCUC,2024-01-23,2,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,72268,Credit Card
uE6SMXIG,2024-03-27,5,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Tofu - Mango,Makanan Kucing,55833,Makanan Ikan Gupi,Makanan Ikan,35000.0,Life Cat Tofu - Macha,Makanan Kucing,55833.0,151101,Credit Card
xFBZOdrA,2024-10-25,4,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,53459,Cash
9dYOi6n3,2024-10-14,1,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,28524,Cash
IRhYJtYo,2024-02-10,2,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch Dus,Makanan Kucing,108000,Mainan Anjing Kong,Mainan Anjing,20000.0,,,,140000,Debit Card
TRNO6KiE,2024-08-26,1,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,,,,43953,Credit Card
Fiw5OQLD,2024-12-15,5,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Tofu - Macha,Makanan Kucing,55833.0,,,,116119,Debit Card
SlAxfG3i,2024-09-16,3,Life Cat Can - Tuna,Makanan Kucing,11000,Makanan Anjing Purina,Makanan Anjing,50000,,,,,,,61000,Credit Card
YkIbBkF1,2024-09-27,4,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,,,,31500,Debit Card
Rc1BCdnW,2024-08-19,5,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Can - Tuna,Makanan Kucing,11000,,,,,,,15435,Cash
G1fMWCqF,2024-09-25,5,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,,,,,,,24453,Cash
RnZPRtIZ,2024-03-06,4,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch Dus,Makanan Kucing,108000.0,,,,162435,Credit Card
AQ7hSN8b,2024-11-20,4,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,Hiasan Aquarium,Aksesoris Ikan,15000.0,93833,Cash
mfYgBghr,2024-09-15,1,Life Cat Tofu - Mango,Makanan Kucing,55833,Mainan Anjing Kong,Mainan Anjing,20000,,,,,,,75833,Debit Card
TJuvkAOo,2024-01-16,2,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,,,,132000,Debit Card
gXs0LBnI,2024-08-20,4,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,,,,,,,23000,Debit Card
99ClgmC2,2024-04-11,4,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,Hiasan Aquarium,Aksesoris Ikan,15000.0,68935,Cash
ABFzVMK5,2024-05-22,5,Mainan Anjing Kong,Mainan Anjing,20000,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,67000,Cash
ObQgkWwx,2024-02-17,4,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,,,,64768,Credit Card
hCGCmdWn,2024-09-22,4,Makanan Ikan Gupi,Makanan Ikan,35000,Mainan Kucing ScratchPad,Mainan Kucing,25000,Hiasan Aquarium,Aksesoris Ikan,15000.0,,,,75000,Debit Card
dR6Bl4si,2024-04-17,2,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,,,,124459,Debit Card
2kE8zZPv,2024-01-01,2,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,,,,,,,16459,Debit Card
umQ8rK2U,2024-08-02,2,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Makanan Kucing Whiskas,Makanan Kucing,45000.0,Life Cat Pouch Dus,Makanan Kucing,108000.0,207435,Cash
N0psZ16J,2024-05-17,4,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch Dus,Makanan Kucing,108000.0,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,180292,Debit Card
YBF3oIOp,2024-04-14,1,Life Cat Can - Tuna,Makanan Kucing,11000,Makanan Ikan Gupi,Makanan Ikan,35000,,,,,,,46000,Credit Card
vTcYiYGY,2024-03-15,3,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Can - Tuna,Makanan Kucing,11000,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,52477,Cash
0pjvpe5h,2024-10-27,3,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,51435,Debit Card
UjiGjvHr,2024-05-14,5,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,45935,Credit Card
h4ElHDuG,2024-03-30,1,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,,,,31435,Debit Card
QfKjdhRZ,2024-10-11,2,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,,,,53953,Debit Card
glz1AfZs,2024-04-07,4,Makanan Anjing Purina,Makanan Anjing,50000,Mainan Kucing ScratchPad,Mainan Kucing,25000,,,,,,,75000,Debit Card
6jnaDgiS,2024-09-18,4,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,,,,40435,Debit Card
ASekPvLX,2024-05-14,4,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,166935,Debit Card
j80yxncS,2024-10-04,2,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Makanan Anjing Purina,Makanan Anjing,50000,,,,,,,62000,Credit Card
qHgfRjKt,2024-07-15,4,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Can - Tuna,Makanan Kucing,11000,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,,,,91833,Debit Card
dcQVWM5r,2024-09-19,4,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Makanan Kucing Whiskas,Makanan Kucing,45000,,,,,,,49500,Credit Card
e5NqCYFr,2024-03-17,5,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,,,,,,,32000,Cash
dsAzH6da,2024-11-26,4,Life Cat Tofu - Macha,Makanan Kucing,55833,Makanan Kucing Whiskas,Makanan Kucing,45000,,,,,,,100833,Cash
wsCg1TfW,2024-04-06,2,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,,,,,,,16459,Debit Card
vnIVRAmW,2024-09-16,1,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,60435,Cash
ejrW3HJZ,2024-04-15,1,Hiasan Aquarium,Aksesoris Ikan,15000,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,,,,72000,Cash
sM5EQaBS,2024-02-04,5,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,,,,78833,Cash
fqbYawEW,2024-11-13,2,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,Makanan Kucing Whiskas,Makanan Kucing,45000.0,96435,Credit Card
vUnGY8yh,2024-02-17,1,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Mainan Anjing Kong,Mainan Anjing,20000.0,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,112833,Cash
yBi2kZdv,2024-12-06,3,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,,,,116101,Cash
8vMmnlyN,2024-10-12,1,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,76703,Credit Card
57ysHJOj,2024-10-05,2,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,58370,Credit Card
aYUlnCCJ,2024-08-12,2,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,Makanan Kucing Whiskas,Makanan Kucing,45000.0,109786,Credit Card
WBUFm9ow,2024-07-27,5,Life Cat Can - Tuna,Makanan Kucing,11000,Makanan Kucing Whiskas,Makanan Kucing,45000,Mainan Anjing Kong,Mainan Anjing,20000.0,Hiasan Aquarium,Aksesoris Ikan,15000.0,91000,Credit Card
n0GnbCOK,2024-06-02,2,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Tofu - Macha,Makanan Kucing,55833,Hiasan Aquarium,Aksesoris Ikan,15000.0,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,127833,Credit Card
vgnbHXH3,2024-08-14,2,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Hiasan Aquarium,Aksesoris Ikan,15000.0,,,,31500,Credit Card
N5pDtwbp,2024-01-17,4,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Makanan Ikan Gupi,Makanan Ikan,35000,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,,,,72000,Cash
rqxydrVE,2024-03-17,4,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,20935,Debit Card
lumExuUg,2024-12-28,3,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Mainan Anjing Kong,Mainan Anjing,20000.0,Life Cat Pouch Dus,Makanan Kucing,108000.0,144435,Credit Card
DHi2pEbx,2024-03-04,1,Life Cat Can - Tuna,Makanan Kucing,11000,Makanan Ikan Gupi,Makanan Ikan,35000,,,,,,,46000,Credit Card
2U3hnDh7,2024-05-04,1,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Can - Tuna,Makanan Kucing,11000.0,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,126833,Debit Card
HF8BSdn3,2024-01-21,3,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Makanan Anjing Purina,Makanan Anjing,50000,Hiasan Aquarium,Aksesoris Ikan,15000.0,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,81459,Debit Card
NTWr17fz,2024-10-24,5,Life Cat Pouch Dus,Makanan Kucing,108000,Makanan Anjing Purina,Makanan Anjing,50000,,,,,,,158000,Debit Card
quWcYy7d,2024-07-31,5,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,,,,69024,Cash
WBzjelOX,2024-04-16,4,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Mainan Anjing Kong,Mainan Anjing,20000.0,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,40888,Cash
Mk0IsFhS,2024-03-06,5,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch Dus,Makanan Kucing,108000,Makanan Ikan Gupi,Makanan Ikan,35000.0,,,,158000,Cash
9ap8hJwD,2024-02-04,4,Life Cat Tofu - Macha,Makanan Kucing,55833,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,85268,Debit Card
XN25QyeK,2024-12-22,4,Makanan Kucing Whiskas,Makanan Kucing,45000,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,,,,84453,Debit Card
7zzFuRTl,2024-10-09,3,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Tofu - Macha,Makanan Kucing,55833.0,,,,72286,Credit Card
aaaGGeez,2024-10-02,2,Life Cat Tofu - Macha,Makanan Kucing,55833,Mainan Kucing ScratchPad,Mainan Kucing,25000,Makanan Anjing Purina,Makanan Anjing,50000.0,,,,130833,Cash
CAE5SDLS,2024-11-04,2,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Tofu - Mango,Makanan Kucing,55833.0,,,,72357,Cash
5jVveGnQ,2024-01-11,4,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,Makanan Anjing Purina,Makanan Anjing,50000.0,91500,Debit Card
fK9MFnSK,2024-04-06,2,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,32912,Cash
aAlIHJau,2024-03-23,5,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,,,,,,,16453,Cash
FhZ9pR6k,2024-01-20,2,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Tofu - Mango,Makanan Kucing,55833.0,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,114703,Debit Card
kTu19qYC,2024-02-14,2,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Tofu - Macha,Makanan Kucing,55833.0,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,231666,Cash
